iter	Passed	Remaining
189	93839	893945
190	94198	892174
191	94625	891054
192	95021	889659
193	95414	888242
194	95800	886771
195	96174	885194
196	96496	883164
197	96859	881522
198	97227	879932
199	97590	878313
200	97955	876724
201	98352	875438
202	98670	873455
203	98964	871274
204	99334	869783
205	99715	868394
206	100044	866570
207	100450	865420
208	100765	863498
209	101100	861759
210	101436	860043
211	101765	858290
212	102063	856275
213	102548	855845
214	102968	854877
215	103362	853693
216	103736	852357
217	104163	851465
218	104495	849799
219	104853	848359
220	105361	848136
221	105839	847667
222	106318	847207
223	106717	846118
224	107223	845875
225	107702	845417
226	108186	844996
227	108641	844352
228	109089	843653
229	109542	843002
230	109986	842274
231	110378	841157
232	110777	840100
233	111221	839385
234	111679	838782
235	112130	838127
236	112625	837802
237	113077	837152
238	113567	836790
239	113965	835745
240	114376	834806
241	114829	834172
242	115265	833419
243	115641	832236
244	116066	831418
245	116530	830870
246	117086	830979
247	117589	830711
248	118013	829882
249	118514	829599
250	119009	829276
251	119507	828967
252	120042	828910
253	120649	829345
254	121230	829596
255	121726	829262
256	122289	829376
257	122765	828904
258	123366	829269
259	123908	829231
260	124355	828563
261	124869	828331
262	125406	828254
263	125973	828367
264	126493	828176
265	127141	828810
266	127722	828999
267	128327	829337
268	128984	830007
269	129701	831050
270	130318	831442
271	130953	831942
272	131476	831721
273	132120	832261
274	132719	832515
275	133328	832817
276	133882	832776
277	134468	832929
278	135018	832854
279	135645	833249
280	136258	833553
281	136743	833069
282	137277	832879
283	137764	832409
284	138223	831763
285	138660	830995
286	139276	831289
287	139821	831159
288	140389	831164
289	141072	831844
290	141852	833077
291	142469	833348
292	143161	834052
293	143790	834375
294	144362	834368
295	144964	834527
296	145714	835526
297	146356	835903
298	147018	836381
299	147657	836726
300	148403	837668
301	148987	837687
302	149530	837472
303	150114	837479
304	150597	836929
305	151198	837024
306	151792	837084
307	152294	836631
308	152965	837101
309	153276	835606
310	154063	836697
311	154621	836540
312	155419	837676
313	156091	838121
314	156970	839665
315	157806	840971
316	158551	841774
317	159456	843415
318	160530	845932
319	161433	847527
320	162279	848808
321	163059	849730
322	163879	850856
323	164653	851727
324	165492	852922
325	166285	853872
326	167283	855859
327	168089	856847
328	168997	858342
329	169912	859859
330	170726	860852
331	171507	861670
332	172552	863797
333	173699	866418
334	174697	868272
335	175417	868731
336	176088	868947
337	176963	870159
338	177923	871774
339	178803	872982
340	179902	875245
341	180757	876303
342	181587	877234
343	182520	878646
344	183304	879332
345	184195	880517
346	185109	881804
347	186132	883593
348	186937	884336
349	187847	885567
350	188663	886341
351	189441	886932
352	190190	887376
353	190873	887508
354	191638	888014
355	192600	889424
356	193343	889813
357	194208	890754
358	195095	891787
359	196037	893058
360	196840	893690
361	197696	894550
362	198438	894887
363	199378	896106
364	200190	896744
365	201046	897568
366	202004	898836
367	202895	899795
368	203741	900549
369	204462	900742
370	205629	902885
371	206629	904283
372	207444	904859
373	208216	905239
374	208978	905571
375	209835	906311
376	210820	907589
377	211864	909111
378	212828	910277
379	213170	908777
380	214052	909582
381	214947	910431
382	215649	910456
383	216532	911240
384	217280	911449
385	218307	912818
386	219027	912896
387	219730	912900
388	220565	913447
389	221365	913843
390	222124	914063
391	222920	914430
392	223557	914139
393	224589	915459
394	225344	915642
395	226090	915779
396	226966	916441
397	227928	917439
398	228795	918049
399	229601	918404
400	230272	918218
401	231247	919237
402	231998	919360
403	232776	919583
404	233657	920207
405	234505	920693
406	235332	921093
407	236115	921311
408	236828	921257
409	237829	922314
410	238572	922363
411	239436	922877
412	240163	922854
413	240961	923104
414	241841	923659
415	242615	923805
416	243374	923887
417	244354	924804
418	245068	924708
419	245932	925174
420	246740	925424
421	247529	925595
422	248347	925873
423	249147	926076
424	249939	926246
425	250846	926836
426	251747	927399
427	252602	927781
428	253416	928012
429	254211	928166
430	255064	928530
431	255791	928427
432	256591	928588
433	257563	929366
434	258481	929938
435	259300	930150
436	259954	929767
437	260814	930119
438	261472	929744
439	262331	930085
440	263310	930841
441	264135	931047
442	265033	931505
443	265793	931475
444	266811	932341
445	267614	932450
446	268515	932894
447	269321	933005
448	270300	933710
449	271097	933781
450	271931	933971
451	272735	934060
452	273542	934150
453	274389	934374
454	275268	934704
455	276238	935332
456	276997	935246
457	277822	935376
458	278548	935171
459	279309	935079
460	280126	935173
461	280790	934752
462	281579	934747
463	282562	935377
464	283362	935399
465	284273	935783
466	285184	936161
467	286075	936468
468	286910	936588
469	287770	936784
470	288686	937157
471	289504	937209
472	290460	937702
473	291115	937219
474	291835	936945
475	292708	937158
476	293530	937205
477	294296	937070
478	295328	937776
479	296121	937719
480	297011	937962
481	297680	937508
482	298489	937491
483	299253	937330
484	299968	937016
485	300862	937253
486	301877	937865
487	302641	937693
488	303438	937619
489	304156	937297
490	304965	937255
491	305869	937501
492	306569	937118
493	307412	937172
494	308350	937511
495	309123	937341
496	309995	937471
497	310841	937516
498	311671	937513
499	312523	937569
500	313315	937445
501	314302	937899
502	315145	937918
503	315952	937825
504	316743	937686
505	317547	937581
506	318245	937159
507	319080	937143
508	320145	937793
509	320988	937789
510	321751	937549
511	322597	937549
512	323346	937263
513	324027	936778
514	324858	936729
515	325690	936676
516	326575	936771
517	327388	936658
518	327995	935956
519	328836	935918
520	329386	935051
521	330338	935326
522	331135	935156
523	332053	935326
524	333003	935580
525	333776	935336
526	334678	935449
527	335609	935638
528	336541	935827
529	337164	935154
530	337865	934696
531	338831	934971
532	339764	935149
533	340809	935631
534	341575	935341
535	342459	935373
536	343365	935462
537	344155	935231
538	345003	935158
539	346040	935590
540	346802	935275
541	347568	934971
542	348347	934701
543	349238	934727
544	350145	934791
545	350862	934349
546	351869	934672
547	352801	934796
548	353722	934883
549	354606	934871
550	355390	934593
551	356235	934471
552	357168	934581
553	358109	934705
554	359094	934940
555	359913	934738
556	360766	934624
557	361506	934214
558	362362	934103
559	363252	934077
560	364069	933861
561	365105	934203
562	365881	933875
563	366834	933996
564	367733	933977
565	368554	933757
566	369431	933677
567	370276	933513
568	371249	933670
569	372141	933618
570	372884	933190
571	373814	933228
572	374627	932973
573	375597	933104
574	376206	932337
575	377013	932060
576	377825	931793
577	378690	931656
578	379613	931658
579	380542	931674
580	381402	931515
581	382165	931117
582	382967	930814
583	383795	930573
584	384596	930263
585	385270	929645
586	386130	929476
587	387022	929380
588	387776	928951
589	388588	928661
590	389395	928356
591	390288	928254
592	391101	927959
593	391855	927523
594	392638	927153
595	393383	926696
596	394172	926339
597	395092	926287
598	395951	926090
599	396787	925838
600	397767	925917
601	398594	925640
602	399607	925789
603	400432	925501
604	401294	925297
605	402203	925201
606	403030	924911
607	403834	924568
608	404731	924436
609	405651	924352
610	406743	924658
611	407623	924478
612	408427	924124
613	409508	924395
614	410313	924040
615	410998	923412
616	411780	923001
617	412558	922581
618	413311	922105
619	414092	921689
620	414950	921444
621	415774	921120
622	416745	921121
623	417622	920912
624	418412	920507
625	419242	920190
626	419920	919537
627	420793	919313
628	421616	918976
629	422294	918323
630	423126	918003
631	423915	917588
632	424740	917250
633	425583	916950
634	426345	916474
635	427002	915773
636	427942	915675
637	428757	915309
638	429406	914589
639	430217	914211
640	430958	913685
641	431748	913262
642	432550	912862
643	433300	912352
644	434166	912087
645	434974	911696
646	435849	911445
647	436664	911064
648	437418	910558
649	438280	910275
650	439141	909988
651	439883	909453
652	440835	909348
653	441607	908874
654	442468	908580
655	443170	907959
656	443510	906596
657	444303	906163
658	445172	905881
659	446053	905624
660	446688	904865
661	447515	904494
662	448336	904111
663	449034	903478
664	449897	903178
665	450694	902742
666	451615	902553
667	452323	901937
668	453168	901594
669	454008	901240
670	454878	900943
671	455619	900391
672	456393	899902
673	457144	899366
674	458104	899242
675	458951	898892
676	459831	898606
677	460654	898208
678	461641	898127
679	462435	897668
680	463245	897240
681	464178	897047
682	465040	896718
683	465898	896377
684	466580	895699
685	467394	895271
686	468230	894886
687	469151	894661
688	469987	894271
689	470785	893810
690	471646	893465
691	472492	893092
692	473324	892692
693	474048	892084
694	474871	891665
695	475694	891243
696	476493	890776
697	477311	890344
698	478163	889972
699	478980	889535
700	479710	888935
701	480400	888261
702	481086	887580
703	481946	887219
704	482818	886879
705	483532	886247
706	484305	885724
707	485060	885166
708	485764	884515
709	486537	883990
710	487406	883638
711	488218	883182
712	489002	882673
713	489928	882420
714	490832	882124
715	491511	881425
716	492327	880971
717	493229	880669
718	494085	880283
719	494862	879755
720	495748	879420
721	496547	878929
722	497508	878726
723	498459	878499
724	499341	878151
725	500396	878106
726	501269	877739
727	502100	877295
728	502876	876756
729	503730	876352
730	504644	876051
731	505549	875733
732	506311	875166
733	507130	874695
734	507950	874227
735	508768	873755
736	509625	873347
737	510441	872868
738	511117	872149
739	511855	871538
740	512599	870934
741	513446	870506
742	514386	870234
743	515140	869645
744	516123	869442
745	516893	868879
746	517765	868487
747	518623	868070
748	519548	867763
749	520445	867409
750	521283	866954
751	522087	866443
752	522864	865886
753	523881	865724
754	524617	865098
755	525523	864750
756	526402	864357
757	527208	863842
758	528103	863474
759	528626	862496
760	529403	861933
761	530214	861424
762	531009	860890
763	531810	860363
764	532594	859809
765	533434	859344
766	534264	858863
767	535068	858339
768	535830	857746
769	536585	857143
770	537473	856750
771	538413	856440
772	539215	855908
773	539997	855344
774	540853	854897
775	541664	854377
776	542436	853796
777	543110	853060
778	543916	852531
779	544779	852091
780	545441	851335
781	546225	850770
782	546962	850132
783	547800	849649
784	548711	849279
785	549453	848646
786	550257	848109
787	551022	847511
788	551950	847164
789	552806	846704
790	553614	846169
791	554620	845936
792	555473	845468
793	556281	844930
794	557058	844346
795	557863	843803
796	558538	843063
797	559401	842607
798	560203	842058
799	561032	841548
800	561909	841109
801	562793	840680
802	563470	839942
803	564373	839541
804	565262	839117
805	566193	838753
806	567051	838281
807	567837	837700
808	568658	837171
809	569462	836618
810	570098	835817
811	570887	835238
812	571579	834519
813	572444	834053
814	573370	833674
815	574253	833230
816	575045	832654
817	575835	832075
818	576745	831669
819	577522	831069
820	578334	830520
821	579079	829872
822	579849	829262
823	580651	828697
824	581687	828464
825	582552	827985
826	583381	827456
827	584210	826925
828	584990	826325
829	585759	825708
830	586543	825113
831	587248	824406
832	588077	823873
833	588906	823338
834	589783	822871
835	590592	822308
836	591505	821888
837	592352	821376
838	593245	820927
839	593978	820256
840	594786	819687
841	595522	819020
842	596337	818461
843	597254	818039
844	598069	817479
845	599065	817165
846	599659	816300
847	600379	815609
848	601203	815058
849	602040	814525
850	602779	813858
851	603573	813265
852	604451	812785
853	605302	812268
854	606185	811791
855	607110	811372
856	608013	810920
857	608842	810370
858	609705	809864
859	610468	809225
860	611087	808395
861	611946	807882
862	612765	807316
863	613524	806670
864	614562	806391
865	615424	805879
866	616338	805434
867	616814	804417
868	617764	804018
869	618925	803891
870	619922	803550
871	620610	802808
872	621629	802492
873	622649	802177
874	623626	801805
875	624427	801206
876	624965	800269
877	625831	799752
878	626468	798943
879	627289	798368
880	628200	797907
881	629136	797477
882	630049	797016
883	631211	796868
884	632106	796383
885	633054	795962
886	633935	795456
887	634794	794922
888	635640	794372
889	636442	793765
890	637134	793021
891	637949	792430
892	639019	792155
893	640179	791988
894	641093	791517
895	641917	790933
896	642790	790410
897	643732	789970
898	644752	789625
899	645626	789099
900	646541	788622
901	647343	788007
902	648347	787638
903	649194	787076
904	650295	786821
905	651212	786343
906	651960	785658
907	652808	785095
908	653675	784554
909	654509	783972
910	655311	783352
911	656082	782694
912	656943	782144
913	657873	781674
914	658769	781163
915	659624	780603
916	660521	780092
917	661263	779397
918	662025	778726
919	662857	778137
920	663884	777776
921	664952	777460
922	665837	776930
923	666660	776327
924	667446	775680
925	668105	774887
926	668888	774236
927	669693	773611
928	670571	773070
929	671371	772438
930	672287	771939
931	673270	771515
932	674087	770901
933	675031	770432
934	675943	769925
935	676854	769415
936	677684	768814
937	678617	768328
938	679642	767945
939	680470	767339
940	681353	766794
941	682147	766149
942	683039	765612
943	683898	765039
944	684770	764479
945	685285	763521
946	685996	762781
947	686834	762183
948	687844	761774
949	688640	761129
950	689605	760669
951	690499	760129
952	691232	759413
953	692078	758820
954	692907	758207
955	693779	757642
956	694695	757123
957	695518	756503
958	696323	755863
959	697224	755326
960	697977	754628
961	698819	754027
962	699634	753396
963	700450	752766
964	701346	752221
965	702258	751692
966	703048	751033
967	703842	750377
968	704717	749807
969	705544	749186
970	706377	748571
971	707239	747985
972	708124	747424
973	708893	746740
974	709845	746247
975	710627	745576
976	711386	744880
977	712178	744219
978	713125	743719
979	714123	743271
980	715198	742902
981	716046	742297
982	716771	741563
983	717573	740909
984	718338	740216
985	719117	739539
986	719934	738899
987	720664	738170
988	721529	737580
989	722183	736772
990	723211	736347
991	724286	735968
992	725108	735331
993	725899	734662
994	726738	734042
995	727519	733362
996	728407	732790
997	729142	732065
998	729975	731437
999	730730	730730
1000	731468	730006
1001	732262	729339
1002	733050	728665
1003	733770	727923
1004	734649	727339
1005	735345	726573
1006	735956	725724
1007	736833	725138
1008	737669	724509
1009	738528	723903
1010	739360	723271
1011	740068	722517
1012	741012	721993
1013	741886	721400
1014	742797	720842
1015	743739	720314
1016	744631	719737
1017	745541	719176
1018	746493	718655
1019	747355	718047
1020	748161	717385
1021	749020	716773
1022	749947	716225
1023	750921	715722
1024	751820	715146
1025	752643	714497
1026	753509	713890
1027	754345	713252
1028	755157	712592
1029	755880	711848
1030	756673	711169
1031	757412	710441
1032	758047	709614
1033	758786	708886
1034	759666	708288
1035	760598	707738
1036	761387	707055
1037	762187	706382
1038	762922	705648
1039	763702	704955
1040	764445	704229
1041	765218	703531
1042	766082	702915
1043	766553	701939
1044	767371	701281
1045	768233	700664
1046	769150	700096
1047	769944	699415
1048	770777	698769
1049	771543	698062
1050	772422	697458
1051	773338	696886
1052	773967	696055
1053	774757	695370
1054	775495	694638
1055	776256	693926
1056	777044	693238
1057	777784	692507
1058	778538	691789
1059	779329	691103
1060	780203	690491
1061	781108	689905
1062	781920	689237
1063	782868	688688
1064	783683	688022
1065	784580	687428
1066	785466	686823
1067	786338	686205
1068	787061	685457
1069	787902	684812
1070	788701	684130
1071	789609	683542
1072	790588	683015
1073	791463	682397
1074	792374	681810
1075	793219	681166
1076	793922	680399
1077	794807	679789
1078	795694	679179
1079	796475	678479
1080	797366	677871
1081	798224	677236
1082	799251	676744
1083	800048	676056
1084	801218	675682
1085	802032	675007
1086	802940	674410
1087	803934	673886
1088	804908	673344
1089	805779	672714
1090	806672	672103
1091	807454	671399
1092	808314	670760
1093	809295	670221
1094	810288	669690
1095	811060	668976
1096	811894	668313
1097	812603	667548
1098	813253	666734
1099	813944	665954
1100	814697	665225
1101	815541	664570
1102	816490	663999
1103	817342	663350
1104	818052	662585
1105	818762	661821
1106	819640	661191
1107	820518	660561
1108	821320	659870
1109	822208	659247
1110	823019	658563
1111	823785	657843
1112	824622	657178
1113	825317	656401
1114	826030	655638
1115	826885	654988
1116	827676	654287
1117	828390	653524
1118	829108	652765
1119	829795	651982
1120	830525	651232
1121	831331	650542
1122	832129	649846
1123	832901	649129
1124	833611	648364
1125	834320	647598
1126	835083	646874
1127	835753	646079
1128	836357	645232
1129	837139	644523
1130	837886	643787
1131	838635	643052
1132	839233	642202
1133	840026	641501
1134	840802	640787
1135	841449	639975
1136	841922	639031
1137	842547	638203
1138	843289	637464
1139	843952	636665
1140	844685	635919
1141	845333	635110
1142	846003	634317
1143	846741	633575
1144	847416	632787
1145	848064	631978
1146	848808	631241
1147	849527	630485
1148	850135	629647
1149	850911	628934
1150	851624	628175
1151	852294	627383
1152	853024	626636
1153	853776	625905
1154	854399	625080
1155	855156	624353
1156	855864	623590
1157	856605	622851
1158	857301	622079
1159	858108	621389
1160	858788	620606
1161	859583	619906
1162	860387	619212
1163	861119	618467
1164	861859	617727
1165	862605	616992
1166	863262	616193
1167	863942	615410
1168	864628	614633
1169	865355	613884
1170	866049	613112
1171	866840	612409
1172	867664	611729
1173	868463	611031
1174	869082	610207
1175	869675	609364
1176	870333	608567
1177	870904	607710
1178	871608	606947
1179	872224	606121
1180	872850	605304
1181	873515	604514
1182	874203	603739
1183	874813	602911
1184	875348	602032
1185	875941	601194
1186	876513	600341
1187	877037	599456
1188	877615	598609
1189	878162	597740
1190	878766	596911
1191	879384	596093
1192	880054	595309
1193	880730	594530
1194	881456	593784
1195	882121	592998
1196	882718	592166
1197	883382	591379
1198	884037	590587
1199	884666	589777
1200	885365	589015
1201	886020	588223
1202	886686	587439
1203	887333	586642
1204	887975	585842
1205	888559	585005
1206	889123	584155
1207	889419	583129
1208	890075	582340
1209	890725	581547
1210	891361	580746
1211	891963	579923
1212	892609	579129
1213	893118	578246
1214	893768	577455
1215	894394	576649
1216	895017	575841
1217	895532	574964
1218	895845	573958
1219	896445	573137
1220	896987	572279
1221	897613	571475
1222	898233	570668
1223	898825	569843
1224	899464	569048
1225	900095	568249
1226	900773	567480
1227	901447	566707
1228	902127	565940
1229	902731	565124
1230	903345	564315
1231	904050	563563
1232	904640	562740
1233	905154	561870
1234	905795	561080
1235	906329	560222
1236	906934	559410
1237	907568	558616
1238	908183	557811
1239	908816	557016
1240	909360	556168
1241	909843	555283
1242	910407	554447
1243	910979	553617
1244	911614	552826
1245	912203	552007
1246	912828	551210
1247	913401	550382
1248	913953	549542
1249	914520	548712
1250	915236	547971
1251	915808	547144
1252	916444	546356
1253	916950	545490
1254	917520	544663
1255	918157	543876
1256	918788	543086
1257	919392	542280
1258	919885	541409
1259	920405	540555
1260	920971	539728
1261	921627	538954
1262	922265	538170
1263	922923	537398
1264	923562	536615
1265	924143	535798
1266	924837	535048
1267	925472	534263
1268	926026	533432
1269	926579	532600
1270	927176	531795
1271	927863	531041
1272	928424	530215
1273	929050	529427
1274	929628	528612
1275	930282	527840
1276	930845	527017
1277	931528	526262
1278	932076	525431
1279	932728	524659
1280	933409	523904
1281	934171	523194
1282	934907	522469
1283	935670	521760
1284	936276	520963
1285	936940	520198
1286	937554	519406
1287	938143	518600
1288	938775	517819
1289	939462	517068
1290	940156	516321
1291	940869	515584
1292	941651	514886
1293	942323	514127
1294	942901	513316
1295	943487	512511
1296	944024	511680
1297	944683	510914
1298	945317	510136
1299	945934	509349
1300	946557	508565
1301	947209	507797
1302	947778	506985
1303	948337	506168
1304	948915	505361
1305	949510	504563
1306	950105	503766
1307	950687	502963
1308	951241	502145
1309	951907	501386
1310	952529	500604
1311	953239	499869
1312	953921	499119
1313	954565	498350
1314	955197	497574
1315	955847	496808
1316	956452	496019
1317	957024	495213
1318	957664	494442
1319	958187	493611
1320	958783	492819
1321	959405	492039
1322	959958	491225
1323	960501	490406
1324	961040	489586
1325	961598	488776
1326	962164	487970
1327	962826	487213
1328	963468	486446
1329	964027	485637
1330	964591	484832
1331	964855	483876
1332	965476	483100
1333	966079	482315
1334	966644	481511
1335	967225	480716
1336	967752	479895
1337	968348	479108
1338	968972	478335
1339	969600	477564
1340	970142	476751
1341	970706	475949
1342	971293	475160
1343	971895	474377
1344	972414	473554
1345	973001	472765
1346	973525	471946
1347	974189	471195
1348	974828	470432
1349	975389	469631
1350	975940	468826
1351	976403	467980
1352	977026	467210
1353	977741	466485
1354	978372	465719
1355	978921	464915
1356	979528	464139
1357	980163	463376
1358	980698	462566
1359	981192	461737
1360	981797	460961
1361	982374	460172
1362	982978	459396
1363	983488	458576
1364	984074	457792
1365	984891	457116
1366	985543	456363
1367	986187	455607
1368	986866	454866
1369	987529	454119
1370	987942	453257
1371	988445	452437
1372	989049	451663
1373	989601	450866
1374	990245	450111
1375	990775	449305
1376	991250	448474
1377	991810	447682
1378	992278	446849
1379	992826	446052
1380	993374	445256
1381	993995	444492
1382	994508	443681
1383	995108	442909
1384	995638	442106
1385	996215	441324
1386	996735	440518
1387	997292	439728
1388	997877	438951
1389	998412	438152
1390	999062	437403
1391	999700	436650
1392	1000317	435888
1393	1000898	435110
1394	1001491	434338
1395	1002075	433562
1396	1002609	432765
1397	1003169	431979
1398	1003749	431203
1399	1004386	430451
1400	1005006	429692
1401	1005533	428893
1402	1006052	428092
1403	1006467	427247
1404	1007026	426462
1405	1007547	425663
1406	1008058	424860
1407	1008603	424071
1408	1009156	423286
1409	1009721	422507
1410	1010318	421741
1411	1010914	420975
1412	1011482	420198
1413	1011986	419394
1414	1012435	418568
1415	1013052	417812
1416	1013650	417049
1417	1014341	416323
1418	1014957	415567
1419	1015556	414804
1420	1016077	414010
1421	1016745	413276
1422	1017389	412532
1423	1017958	411758
1424	1018548	410993
1425	1019040	410188
1426	1019516	409378
1427	1020080	408603
1428	1020634	407825
1429	1021178	407043
1430	1021775	406282
1431	1022406	405535
1432	1022925	404744
1433	1023471	403964
1434	1024066	403204
1435	1024676	402449
1436	1025215	401667
1437	1025783	400897
1438	1026407	400149
1439	1027099	399427
1440	1027560	398616
1441	1028092	397833
1442	1028668	397067
1443	1029241	396300
1444	1029753	395510
1445	1030366	394759
1446	1030882	393972
1447	1031533	393236
1448	1032097	392467
1449	1032587	391670
1450	1033205	390923
1451	1033673	390119
1452	1034430	389424
1453	1035090	388693
1454	1035692	387939
1455	1036308	387192
1456	1036966	386460
1457	1037637	385733
1458	1038206	384968
1459	1038814	384219
1460	1039515	383503
1461	1040095	382743
1462	1040779	382022
1463	1041352	381260
1464	1041945	380505
1465	1042579	379766
1466	1043160	379008
1467	1043797	378269
1468	1044346	377500
1469	1044873	376723
1470	1045578	376010
1471	1046170	375256
1472	1046769	374505
1473	1047366	373754
1474	1048046	373033
1475	1048634	372279
1476	1049309	371556
1477	1049897	370802
1478	1050450	370036
1479	1051042	369285
1480	1051647	368538
1481	1052344	367823
1482	1053135	367141
1483	1053839	366429
1484	1054505	365704
1485	1055168	364977
1486	1055918	364281
1487	1056679	363588
1488	1057388	362878
1489	1058153	362186
1490	1058872	361479
1491	1059512	360745
1492	1060279	360054
1493	1061042	359362
1494	1061842	358682
1495	1062612	357992
1496	1063463	357329
1497	1064169	356617
1498	1065037	355959
1499	1065888	355296
1500	1066775	354644
1501	1067755	354022
1502	1068515	353328
1503	1069244	352623
1504	1069855	351879
1505	1070463	351134
1506	1071220	350439
1507	1071923	349725
1508	1072636	349015
1509	1073294	348287
1510	1074047	347590
1511	1074786	346888
1512	1075582	346205
1513	1076444	345542
1514	1077076	344806
1515	1077800	344099
1516	1078487	343381
1517	1079125	342647
1518	1079777	341917
1519	1080458	341197
1520	1081143	340478
1521	1081857	339768
1522	1082427	339013
1523	1083081	338285
1524	1083812	337581
1525	1084625	336902
1526	1085344	336193
1527	1086001	335466
1528	1086637	334732
1529	1087477	334061
1530	1088305	333386
1531	1088963	332659
1532	1089683	331951
1533	1090365	331232
1534	1091047	330512
1535	1091847	329828
1536	1092655	329147
1537	1093303	328417
1538	1094160	327750
1539	1094952	327063
1540	1095731	326373
1541	1096470	325670
1542	1097180	324958
1543	1097870	324241
1544	1098719	323571
1545	1099392	322848
1546	1100161	322154
1547	1100957	321468
1548	1101901	320824
1549	1102751	320153
1550	1103533	319462
1551	1104460	318813
1552	1105263	318127
1553	1106028	317431
1554	1106836	316747
1555	1107561	316039
1556	1108356	315351
1557	1109170	314668
1558	1109901	313961
1559	1110754	313289
1560	1111417	312563
1561	1112105	311845
1562	1112845	311141
1563	1113703	310469
1564	1114377	309747
1565	1114924	308989
1566	1115575	308260
1567	1116310	307554
1568	1117073	306857
1569	1117915	306180
1570	1118675	305481
1571	1119408	304775
1572	1120305	304113
1573	1121161	303440
1574	1121947	302747
1575	1122733	302055
1576	1123568	301375
1577	1124300	300668
1578	1125113	299982
1579	1125891	299287
1580	1126623	298580
1581	1127281	297853
1582	1128074	297161
1583	1128891	296476
1584	1129544	295748
1585	1130206	295022
1586	1130992	294328
1587	1131592	293587
1588	1132448	292911
1589	1133277	292228
1590	1134138	291554
1591	1134969	290871
1592	1135723	290169
1593	1136500	289472
1594	1137133	288739
1595	1137960	288055
1596	1138619	287328
1597	1139362	286623
1598	1140126	285922
1599	1140853	285213
1600	1141482	284479
1601	1142367	283809
1602	1143243	283136
1603	1144180	282478
1604	1145085	281812
1605	1145976	281142
1606	1146890	280477
1607	1147872	279829
1608	1148813	279170
1609	1149716	278502
1610	1150496	277804
1611	1151419	277140
1612	1152205	276443
1613	1153111	275775
1614	1154064	275117
1615	1154823	274413
1616	1155656	273726
1617	1156418	273023
1618	1157132	272308
1619	1158000	271629
1620	1158804	270935
1621	1159450	270204
1622	1160266	269513
1623	1161123	268831
1624	1161970	268147
