iter	RMSE
321	1.864189262
322	1.863800281
323	1.863692219
324	1.863464011
325	1.863126
326	1.862866039
327	1.862540791
328	1.86248034
329	1.862382795
330	1.862205455
331	1.861965481
332	1.86180389
333	1.861492377
334	1.861183896
335	1.861024954
336	1.860669974
337	1.860544056
338	1.860186931
339	1.859981209
340	1.859641461
341	1.859532942
342	1.859366001
343	1.859241483
344	1.859116318
345	1.85870837
346	1.858541921
347	1.85840195
348	1.858106216
349	1.857920921
350	1.85781199
351	1.85771847
352	1.857499688
353	1.857257981
354	1.857034126
355	1.856901511
356	1.856666024
357	1.856526778
358	1.856280505
359	1.855979348
360	1.855696264
361	1.855371787
362	1.855065821
363	1.854720068
364	1.85453419
365	1.854480656
366	1.854179131
367	1.853863362
368	1.853583611
369	1.853227067
370	1.85288378
371	1.852726189
372	1.852476447
373	1.852416879
374	1.85218911
375	1.851915248
376	1.851810386
377	1.851573867
378	1.851253901
379	1.851234105
380	1.850938577
381	1.850712455
382	1.850467515
383	1.850376228
384	1.850305283
385	1.850122543
386	1.849880266
387	1.849705675
388	1.849453435
389	1.849195023
390	1.848990859
391	1.848745281
392	1.848596388
393	1.848351288
394	1.848138194
395	1.848016004
396	1.847790398
397	1.847511115
398	1.847385818
399	1.847139463
400	1.846895169
401	1.846642618
402	1.846542882
403	1.84624649
404	1.846122216
405	1.846007184
406	1.845812442
407	1.845668344
408	1.845467755
409	1.845269248
410	1.844958228
411	1.844857969
412	1.844636136
413	1.844401607
414	1.844296369
415	1.843999246
416	1.843897433
417	1.843552692
418	1.843473619
419	1.843425164
420	1.843199804
421	1.843043713
422	1.842886964
423	1.84269289
424	1.842562747
425	1.842463904
426	1.842315252
427	1.842097846
428	1.841852054
429	1.841775935
430	1.841609594
431	1.841520124
432	1.841331199
433	1.84115366
434	1.840934292
435	1.840717258
436	1.840619492
437	1.840534934
438	1.840490768
439	1.840209531
440	1.839961668
441	1.839783203
442	1.83958563
443	1.839399421
444	1.839215994
445	1.839078726
446	1.838880184
447	1.838689128
448	1.838421705
449	1.838267196
450	1.838152115
451	1.837994154
452	1.837837777
453	1.837618652
454	1.837401092
455	1.837186595
456	1.837000794
457	1.83685178
458	1.836693109
459	1.83664577
460	1.836436092
461	1.836238892
462	1.836058333
463	1.835868816
464	1.835750138
465	1.835622058
466	1.835360225
467	1.835258361
468	1.835108334
469	1.83493476
470	1.834712978
471	1.834516125
472	1.834400387
473	1.834250865
474	1.834105937
475	1.833842239
476	1.83364825
477	1.833609142
478	1.833419631
479	1.833216434
480	1.83304817
481	1.832956794
482	1.832671995
483	1.832535935
484	1.832318106
485	1.832065221
486	1.831925811
487	1.831813906
488	1.831689676
489	1.831534485
490	1.831312924
491	1.831190972
492	1.831043542
493	1.830889742
494	1.830690749
495	1.830481282
496	1.830421061
497	1.830244621
498	1.830099086
499	1.830003624
500	1.829794786
501	1.829448891
502	1.829355539
503	1.829263623
504	1.829140689
505	1.828955687
506	1.828854088
507	1.828678692
508	1.828565796
509	1.828496574
510	1.828320539
511	1.828063536
512	1.827885777
513	1.827702208
514	1.827607671
515	1.82740599
516	1.827260766
517	1.827103799
518	1.82699904
519	1.826919487
520	1.82684382
521	1.826630044
522	1.82637377
523	1.826316079
524	1.826196215
525	1.826035326
526	1.825870824
527	1.825700637
528	1.825517409
529	1.825392805
530	1.825198427
531	1.825051037
532	1.824945343
533	1.824813109
534	1.824646258
535	1.824575788
536	1.824378641
537	1.824254252
538	1.824131798
539	1.823906429
540	1.823820759
541	1.82370327
542	1.823560084
543	1.823435129
544	1.82339277
545	1.823260353
546	1.823032566
547	1.822978626
548	1.822903789
549	1.82281826
550	1.822656126
551	1.822536934
552	1.82245516
553	1.822374444
554	1.822107516
555	1.822016544
556	1.821969902
557	1.821755519
558	1.821590814
559	1.821434262
560	1.821368607
561	1.821159259
562	1.82106188
563	1.82092751
564	1.820819401
565	1.820674416
566	1.820502606
567	1.820387221
568	1.820353098
569	1.820099552
570	1.819946674
571	1.81983671
572	1.819714648
573	1.819526485
574	1.819404943
575	1.819199941
576	1.819054897
577	1.818909996
578	1.818737805
579	1.818627625
580	1.818544061
581	1.818381865
582	1.818124381
583	1.81804404
584	1.817889716
585	1.817760517
586	1.817639082
587	1.817516374
588	1.817301525
589	1.817130053
590	1.817057337
591	1.817000799
592	1.816800801
593	1.816649866
594	1.816603303
595	1.816489066
596	1.816347213
597	1.816161875
598	1.816061515
599	1.815946021
600	1.815825091
601	1.815735315
602	1.815538272
603	1.815435061
604	1.815324521
605	1.815277361
606	1.815036568
607	1.814937835
608	1.814692601
609	1.814529784
610	1.814404707
611	1.814172935
612	1.813984471
613	1.813772703
614	1.813661748
615	1.813618045
616	1.813344055
617	1.8133163
618	1.813226806
619	1.813078894
620	1.812974985
621	1.812876728
622	1.812671177
623	1.81255925
624	1.812379139
625	1.8122136
626	1.81212909
627	1.812040188
628	1.811863557
629	1.811814192
630	1.811670051
631	1.811572625
632	1.81145511
633	1.811227477
634	1.811157035
635	1.810989096
636	1.810837223
637	1.810623277
638	1.810461486
639	1.810251891
640	1.810028937
641	1.809886703
642	1.809736017
643	1.809645156
644	1.809553775
645	1.809329858
646	1.809195614
647	1.808971236
648	1.808852422
649	1.808811449
650	1.808754348
651	1.808706474
652	1.808590294
653	1.808543392
654	1.808381816
655	1.808197315
656	1.808020761
657	1.807899358
658	1.80780367
659	1.807755058
660	1.807577625
661	1.807467792
662	1.807314185
663	1.807144846
664	1.807070068
665	1.806978103
666	1.806844966
667	1.806799622
668	1.806598986
669	1.806434227
670	1.806388702
671	1.806280418
672	1.806198176
673	1.806015227
674	1.80592748
675	1.80582792
676	1.805694502
677	1.805591188
678	1.805408662
679	1.805262967
680	1.805065761
681	1.804990079
682	1.804862849
683	1.804681056
684	1.804523796
685	1.804415738
686	1.804287948
687	1.804171173
688	1.804015506
689	1.803906989
690	1.803748632
691	1.803620876
692	1.803473498
693	1.803450084
694	1.803300275
695	1.803157969
696	1.803074515
697	1.802890372
698	1.80275178
699	1.802690151
700	1.802536364
701	1.802388897
702	1.802303311
703	1.802236981
704	1.802167369
705	1.802023629
706	1.801979437
707	1.801825482
708	1.801670644
709	1.801481694
710	1.801344955
711	1.801265196
712	1.801130757
713	1.801005643
714	1.800908621
715	1.800749758
716	1.800590799
717	1.800569754
718	1.800389149
719	1.800252356
720	1.800106343
721	1.800072389
722	1.800025515
723	1.799892139
724	1.799740694
725	1.799639857
726	1.799464616
727	1.799333252
728	1.799197952
729	1.799155876
730	1.799092754
731	1.799009139
732	1.798861098
733	1.798771591
734	1.798670477
735	1.798577658
736	1.79847066
737	1.798387829
738	1.798283646
739	1.798172629
740	1.798089574
741	1.798013086
742	1.797889098
743	1.797787532
744	1.797691439
745	1.797536308
746	1.797374964
747	1.797265121
748	1.797174629
749	1.797051631
750	1.796961353
751	1.796874323
752	1.796789121
753	1.796641694
754	1.796401136
755	1.796289213
756	1.796151157
757	1.796057139
758	1.795931021
759	1.795840824
760	1.795609154
761	1.795446651
762	1.79537129
763	1.795223267
764	1.795132858
765	1.79496046
766	1.794810806
767	1.79474508
768	1.794591668
769	1.794448747
770	1.794281516
771	1.794114351
772	1.79402275
773	1.793963501
774	1.793921422
775	1.79376025
776	1.793695711
777	1.793557986
778	1.79352565
779	1.793394412
780	1.793247591
781	1.793160633
782	1.793078931
783	1.792961721
784	1.792788688
785	1.792641622
786	1.792617569
787	1.792495166
788	1.79241629
789	1.792301496
790	1.792129153
791	1.791969656
792	1.79190542
793	1.791830292
794	1.791752382
795	1.791639218
796	1.791555632
797	1.791439964
798	1.791363536
799	1.791248459
800	1.791184296
801	1.79103806
802	1.790902532
803	1.790853826
804	1.790690146
805	1.790628089
806	1.790560011
807	1.790477611
808	1.790335784
809	1.790205651
810	1.790168221
811	1.790064808
812	1.789987241
813	1.789923038
814	1.789859305
815	1.789731153
816	1.789614413
817	1.789535621
818	1.789408807
819	1.789392328
820	1.789173004
821	1.789044226
822	1.788960023
823	1.788916346
824	1.788819998
825	1.788710525
826	1.788638231
827	1.78855704
828	1.788462655
829	1.788340047
830	1.788242543
831	1.788140392
832	1.788029301
833	1.787920476
834	1.787840909
835	1.787760122
836	1.787659639
837	1.787649633
838	1.787551331
839	1.787439843
840	1.787303419
841	1.787190321
842	1.787098383
843	1.786942107
844	1.78686441
845	1.786825353
846	1.786721272
847	1.786563217
848	1.786452649
849	1.786404987
850	1.786292585
851	1.786217263
852	1.785998016
853	1.785928496
854	1.785780674
855	1.785688604
856	1.785608376
857	1.785513705
858	1.785366145
859	1.785272702
860	1.785164657
861	1.78504448
862	1.784921846
863	1.784865345
864	1.784743993
865	1.784545056
866	1.784469554
867	1.784343322
868	1.784218359
869	1.784046268
870	1.783927803
871	1.78378047
872	1.783694179
873	1.783615799
874	1.783525356
875	1.783438157
876	1.783360709
877	1.783270111
878	1.783180554
879	1.783065775
880	1.782953774
881	1.782873425
882	1.78283738
883	1.782719269
884	1.78262561
885	1.782560193
886	1.782400007
887	1.78226004
888	1.782197508
889	1.782188722
890	1.78215362
891	1.78203661
892	1.781921908
893	1.781876743
894	1.781794253
895	1.781687025
896	1.781637505
897	1.781485173
898	1.781464405
899	1.781428358
900	1.781338171
901	1.781280581
902	1.781241071
903	1.781106587
904	1.780967871
905	1.780913187
906	1.780717399
907	1.780667067
908	1.780580126
909	1.780521611
910	1.780485004
911	1.780352808
912	1.780231515
913	1.780194002
914	1.780149802
915	1.780098479
916	1.78002539
917	1.779971472
918	1.779866081
919	1.779752912
920	1.77971029
921	1.779684011
922	1.779611791
923	1.779578782
924	1.779541629
925	1.77941957
926	1.779402968
927	1.779307575
928	1.779260955
929	1.779139436
930	1.779111573
931	1.779084604
932	1.778954895
933	1.778808295
934	1.778724992
935	1.778693266
936	1.778612931
937	1.7785686
938	1.77851327
939	1.778440039
940	1.778296254
941	1.778219261
942	1.778150749
943	1.778116974
944	1.777975899
945	1.777943161
946	1.777911041
947	1.777850581
948	1.777691384
949	1.777581872
950	1.777558152
951	1.777419752
952	1.7772584
953	1.777183572
954	1.777104581
955	1.776980777
956	1.776903055
957	1.776875196
958	1.776755504
959	1.776715501
960	1.776615849
961	1.776435635
962	1.776353386
963	1.776342446
964	1.776303233
965	1.776200468
966	1.776061569
967	1.776035119
968	1.775897464
969	1.775773638
970	1.77566548
971	1.775602937
972	1.775467364
973	1.775385867
974	1.775273838
975	1.775152534
976	1.775101984
977	1.774964526
978	1.77482783
979	1.774746083
980	1.774700798
981	1.77463193
982	1.774521982
983	1.774385805
984	1.774303469
985	1.774204222
986	1.774144744
987	1.774072858
988	1.773958863
989	1.773937783
990	1.773909164
991	1.773830889
992	1.773732203
993	1.773711072
994	1.773699775
995	1.773688157
996	1.773614275
997	1.773606601
998	1.773496647
999	1.773418096
1000	1.773288028
1001	1.773239995
1002	1.77320202
1003	1.773147929
1004	1.773074356
1005	1.773028753
1006	1.772953665
1007	1.77282899
1008	1.772799264
1009	1.772679403
1010	1.77265343
1011	1.772475739
1012	1.772439304
1013	1.772415399
1014	1.772314275
1015	1.772264141
1016	1.772123469
1017	1.77208785
1018	1.771995902
1019	1.771967517
1020	1.771864715
1021	1.771767883
1022	1.771652709
1023	1.771634364
1024	1.771506064
1025	1.771464207
1026	1.771436714
1027	1.771398907
1028	1.771354452
1029	1.77130414
1030	1.7712064
1031	1.771172459
1032	1.771130121
1033	1.77109369
1034	1.771064706
1035	1.771038111
1036	1.771001191
1037	1.770929388
1038	1.770867957
1039	1.770810294
1040	1.770714662
1041	1.770621592
1042	1.770573193
1043	1.770533814
1044	1.770517316
1045	1.770485493
1046	1.770407579
1047	1.770318428
1048	1.770312384
1049	1.770265892
1050	1.77022085
1051	1.770190787
1052	1.770147299
1053	1.770064508
1054	1.769945102
1055	1.76981835
1056	1.76979054
1057	1.769726216
1058	1.769660177
1059	1.76954323
1060	1.769446523
1061	1.76934999
1062	1.769257985
1063	1.769230501
1064	1.769200261
1065	1.769101425
1066	1.769008794
1067	1.76896973
1068	1.7688186
1069	1.768810806
1070	1.768641315
1071	1.768560192
1072	1.768466043
1073	1.768276825
1074	1.768224954
1075	1.768136852
1076	1.767978033
1077	1.767905536
1078	1.767793115
1079	1.767764943
1080	1.767645281
1081	1.767565697
1082	1.767532232
1083	1.767511538
1084	1.767419779
1085	1.767316586
1086	1.767265175
1087	1.767202424
1088	1.767088107
1089	1.767026946
1090	1.766920615
1091	1.766882101
1092	1.766737852
1093	1.766708742
1094	1.766593569
1095	1.766445435
1096	1.76635744
1097	1.76629249
1098	1.766134212
1099	1.7660092
1100	1.765863562
1101	1.765782865
1102	1.765679904
1103	1.765629425
1104	1.765545721
1105	1.765398613
1106	1.765256023
1107	1.765152363
1108	1.765007876
1109	1.764922046
1110	1.764893061
1111	1.764826711
1112	1.764716168
1113	1.764699642
1114	1.764665612
1115	1.764552677
1116	1.764391542
1117	1.764261975
1118	1.764229504
1119	1.764103652
1120	1.76408848
1121	1.764011616
1122	1.76391785
1123	1.763821317
1124	1.763782254
1125	1.763689366
1126	1.763635188
1127	1.763551411
1128	1.763511253
1129	1.763452192
1130	1.763293463
1131	1.763155043
1132	1.763020849
1133	1.762955404
1134	1.762924208
1135	1.762886365
1136	1.762852257
1137	1.762838837
1138	1.76278085
1139	1.762747541
1140	1.762644992
1141	1.76263596
1142	1.762553439
1143	1.762436765
1144	1.762414028
1145	1.762394048
1146	1.762373205
1147	1.762340577
1148	1.762158742
1149	1.762063008
1150	1.76196749
1151	1.761906862
1152	1.761880611
1153	1.76180812
1154	1.761678184
1155	1.761593485
1156	1.761491962
1157	1.761466501
1158	1.761462593
1159	1.761420234
1160	1.761352213
1161	1.761318899
1162	1.761236704
1163	1.761203232
1164	1.761098115
1165	1.760993421
1166	1.760894507
1167	1.760756866
1168	1.760751101
1169	1.760685504
1170	1.760647208
1171	1.760510856
1172	1.76048256
1173	1.760458846
1174	1.760416275
1175	1.760407066
1176	1.760267283
1177	1.760163341
1178	1.760142236
1179	1.759987384
1180	1.759966985
1181	1.759961331
1182	1.759857119
1183	1.759726928
1184	1.759709629
1185	1.759603386
1186	1.759468766
1187	1.759394088
1188	1.75938881
1189	1.759373283
1190	1.759244801
1191	1.759222907
1192	1.759137541
1193	1.758965957
1194	1.758808495
1195	1.758718108
1196	1.758630702
1197	1.758474328
1198	1.758374057
1199	1.758287427
1200	1.758240354
1201	1.758095936
1202	1.758016511
1203	1.757916064
1204	1.757900106
1205	1.757887694
1206	1.757751304
1207	1.75773921
1208	1.757718989
1209	1.757614089
1210	1.757448344
1211	1.757435097
1212	1.757346997
1213	1.757258373
1214	1.757214449
1215	1.757209483
1216	1.757118871
1217	1.75709946
1218	1.757092291
1219	1.757058332
1220	1.756969898
1221	1.756877284
1222	1.756799623
1223	1.756766318
1224	1.75666961
1225	1.756647954
1226	1.75660952
1227	1.756517799
1228	1.756496242
1229	1.756465977
1230	1.756391006
1231	1.756376153
1232	1.756369334
1233	1.756357794
1234	1.756241392
1235	1.756191423
1236	1.756099998
1237	1.756027776
1238	1.756000992
1239	1.755959275
1240	1.755836624
1241	1.755823711
1242	1.755686461
1243	1.755647945
1244	1.755574673
1245	1.755490928
1246	1.755427177
1247	1.755404885
1248	1.755275077
1249	1.75526407
1250	1.755252919
1251	1.755172991
1252	1.755152415
1253	1.755075258
1254	1.755052233
1255	1.755042493
1256	1.754965077
1257	1.754909338
1258	1.754900457
1259	1.754809327
1260	1.754680997
1261	1.754596399
1262	1.754561078
1263	1.754533188
1264	1.754502577
1265	1.754495975
1266	1.754444291
1267	1.754430231
1268	1.754401139
1269	1.754396644
1270	1.754223044
1271	1.754152828
1272	1.754101852
1273	1.753989599
1274	1.753972122
1275	1.753936708
1276	1.753928191
1277	1.753909993
1278	1.753860473
1279	1.753753324
1280	1.753736926
1281	1.753706733
1282	1.75369851
1283	1.753601957
1284	1.753576838
1285	1.753538883
1286	1.75352037
1287	1.753437092
1288	1.753353086
1289	1.753260784
1290	1.753201493
1291	1.753111139
1292	1.753097662
1293	1.752999159
1294	1.75288758
1295	1.752840181
1296	1.752818466
1297	1.752685019
1298	1.75267527
1299	1.752589113
1300	1.752492523
1301	1.752400469
1302	1.752384806
1303	1.752340339
1304	1.752272092
1305	1.752175364
1306	1.75213914
1307	1.752062616
1308	1.751990977
1309	1.751870857
1310	1.751853217
1311	1.751815014
1312	1.751686526
1313	1.751651053
1314	1.751551813
1315	1.751477684
1316	1.751428969
1317	1.751411217
1318	1.751347715
1319	1.751223975
1320	1.751157512
1321	1.751059471
1322	1.751055294
1323	1.750942983
1324	1.750811193
1325	1.750678324
1326	1.750596218
1327	1.750505238
1328	1.750390739
1329	1.750341958
1330	1.75032149
1331	1.750317488
1332	1.750284461
1333	1.750160747
1334	1.750130622
1335	1.750003968
1336	1.749920773
1337	1.749798173
1338	1.749710384
1339	1.749697549
1340	1.749598673
1341	1.749543889
1342	1.749452582
1343	1.749371367
1344	1.749358319
1345	1.749291243
1346	1.749198895
1347	1.749181238
1348	1.74914138
1349	1.749022588
1350	1.748930718
1351	1.748923232
1352	1.74883514
1353	1.748787696
1354	1.748733142
1355	1.748698611
1356	1.748651135
1357	1.748622995
1358	1.748531997
1359	1.748476808
1360	1.748464444
1361	1.748378291
1362	1.748292738
1363	1.748227032
1364	1.748206274
1365	1.748123091
1366	1.748111657
1367	1.748046454
1368	1.74802277
1369	1.747947422
1370	1.74793721
1371	1.747919273
1372	1.747892636
1373	1.747860834
1374	1.747844726
1375	1.74777387
1376	1.747772888
1377	1.747634972
1378	1.74758272
1379	1.747439563
1380	1.747365012
1381	1.747292685
1382	1.747195743
1383	1.747087227
1384	1.747008286
1385	1.746908845
1386	1.746853465
1387	1.746759339
1388	1.746725794
1389	1.746676263
1390	1.746573302
1391	1.746542972
1392	1.746505522
1393	1.746432852
1394	1.746344078
1395	1.746276313
1396	1.746169448
1397	1.746145611
1398	1.74611119
1399	1.746105228
1400	1.746037332
1401	1.746028424
1402	1.745990872
1403	1.74597452
1404	1.745836726
1405	1.745785481
1406	1.745714985
1407	1.745694897
1408	1.745686138
1409	1.745573885
1410	1.745505155
1411	1.745421004
1412	1.745416994
1413	1.745377424
1414	1.745376488
1415	1.745282047
1416	1.745272354
1417	1.745237155
1418	1.745113496
1419	1.744958264
1420	1.744859281
1421	1.744837115
1422	1.744818505
1423	1.74466502
1424	1.744574509
1425	1.744572117
1426	1.744559888
1427	1.744553519
1428	1.744509455
1429	1.744497201
1430	1.74438877
1431	1.744289886
1432	1.744148464
1433	1.744137573
1434	1.74408621
1435	1.743999639
1436	1.743993093
1437	1.743936101
1438	1.743831543
1439	1.743765582
1440	1.743764627
1441	1.74375828
1442	1.743708224
1443	1.743631243
1444	1.743513286
1445	1.743369715
1446	1.743360565
1447	1.743323082
1448	1.743312711
1449	1.743306695
1450	1.743204525
1451	1.743200862
1452	1.743186231
1453	1.743141354
1454	1.742983802
1455	1.742969035
1456	1.742962992
1457	1.742920303
1458	1.742848693
1459	1.742806439
1460	1.742691241
1461	1.742637411
1462	1.742507185
1463	1.742458678
1464	1.742393254
1465	1.742300309
1466	1.742257599
1467	1.742170072
1468	1.742090464
1469	1.741944516
1470	1.741912946
1471	1.741870382
1472	1.741848662
1473	1.741775572
1474	1.741675544
1475	1.741582234
1476	1.741510663
1477	1.741500222
1478	1.741369625
1479	1.741347865
1480	1.741247656
1481	1.741241882
1482	1.741187688
1483	1.741082994
1484	1.741079482
1485	1.741038964
1486	1.740951266
1487	1.740931841
1488	1.740783988
1489	1.740727016
1490	1.740719747
1491	1.740709755
1492	1.740669884
1493	1.740609403
1494	1.740472074
1495	1.740468724
1496	1.740414372
1497	1.740407925
1498	1.740389302
1499	1.740328657
1500	1.740176501
1501	1.740068424
1502	1.740047408
1503	1.739961021
1504	1.739868914
1505	1.739833005
1506	1.739798546
1507	1.739741549
1508	1.739649737
1509	1.739507658
1510	1.739442887
1511	1.739349662
1512	1.739333994
1513	1.739272502
1514	1.739244062
1515	1.739182508
1516	1.739108625
1517	1.739082189
1518	1.739027052
1519	1.738978587
1520	1.738937229
1521	1.738898716
1522	1.738897029
1523	1.738761436
1524	1.738631967
1525	1.738578436
1526	1.738551018
1527	1.738441257
1528	1.738434525
1529	1.738421388
1530	1.738376905
1531	1.738354552
1532	1.738251219
1533	1.738210849
1534	1.738102602
1535	1.738071406
1536	1.738037485
1537	1.73802836
1538	1.737972449
1539	1.737931349
1540	1.737845554
1541	1.737843575
1542	1.73777218
1543	1.737699356
1544	1.737567387
1545	1.737533006
1546	1.737514794
1547	1.737444051
1548	1.737364261
1549	1.737297812
1550	1.737221431
1551	1.737169156
1552	1.737080051
1553	1.737049449
1554	1.736929055
1555	1.736849703
1556	1.736827899
1557	1.73679378
1558	1.736760016
1559	1.73662883
1560	1.736626357
1561	1.73658358
1562	1.73655867
1563	1.736481806
1564	1.736417004
1565	1.736359395
1566	1.736346431
1567	1.736250378
1568	1.736171189
1569	1.73604665
1570	1.736018131
1571	1.736000805
1572	1.73599818
1573	1.735994331
1574	1.735916992
1575	1.735869468
1576	1.735771779
1577	1.735712081
1578	1.735675307
1579	1.735662257
1580	1.735602466
1581	1.73556142
1582	1.735488735
1583	1.735365959
1584	1.735339104
1585	1.735301188
1586	1.735281356
1587	1.735204652
1588	1.735135049
1589	1.735050153
1590	1.735005095
1591	1.73498615
1592	1.734940312
1593	1.734917807
1594	1.734899242
1595	1.734881756
1596	1.734858661
1597	1.734838894
1598	1.734808126
1599	1.734719999
1600	1.734704534
1601	1.734638361
1602	1.734625986
1603	1.734507199
1604	1.734422792
1605	1.734395274
1606	1.734326522
1607	1.734261609
1608	1.734216779
1609	1.734155521
1610	1.734128265
1611	1.734049428
1612	1.733979114
1613	1.733959948
1614	1.733898878
1615	1.733764444
1616	1.733745189
1617	1.733656362
1618	1.733647645
1619	1.733577364
1620	1.733561427
1621	1.733526038
1622	1.733394519
1623	1.733352193
1624	1.73327098
1625	1.733268555
1626	1.733221981
1627	1.733132633
1628	1.733053464
1629	1.733038521
1630	1.732988257
1631	1.73296792
1632	1.732904028
1633	1.732865767
1634	1.732834534
1635	1.732797873
1636	1.732790245
1637	1.732719443
1638	1.732685831
1639	1.732619595
1640	1.73258602
1641	1.732481048
1642	1.732457931
1643	1.732432317
1644	1.73239984
1645	1.732286534
1646	1.732273339
1647	1.732239706
1648	1.732195036
1649	1.732106288
1650	1.732093048
1651	1.732060923
1652	1.731986643
1653	1.731939041
1654	1.731845672
1655	1.731799607
1656	1.731768413
1657	1.731719506
1658	1.731680254
1659	1.731630178
1660	1.7315935
1661	1.731556583
1662	1.731513033
1663	1.731490864
