iter	Passed	Remaining
1489	1716661	11521
1490	1717108	10364
1491	1717613	9209
1492	1718148	8055
1493	1718633	6902
1494	1719102	5749
1495	1719528	4597
1496	1720021	3446
1497	1720519	2297
1498	1721093	1148
1499	1721682	0
